dp_id,mistakes
5ec578f072632e48a4700ee7,"[{""x"":0.28663977508862,""y"":0.03707324137431664,""w"":0.02412093061157969,""h"":0.03301835559900076,""type"":""2""},{""x"":0.30033003300330036,""y"":0.020274428876579414,""w"":0.014668133480014663,""h"":0.02606712284131639,""type"":""2""}]"
5ed71d55c99b859ef2847572,"[{""x"":0.833598174632278,""y"":0.21570544151189316,""w"":0.036181395917369415,""h"":0.05734767025089602,""type"":""4""},{""x"":0.9756617637072349,""y"":0.02510167384719356,""w"":0.02433823629276506,""h"":0.0316667270072288,""type"":""5""}]"
5ec578f072632e48a4700ee8,[]
5ed7413669f2209677eb9993,"[{""x"":0.09485392983742819,""y"":0.18876941457586618,""w"":0.01173450678401174,""h"":0.03128054740957968,""type"":""5""},{""x"":0.04693802713604694,""y"":0.39643749321168675,""w"":0.009289817870675962,""h"":0.02172260236776369,""type"":""5""}]"
5ec578f072632e48a4700f29,[]
5ed73f139e9f659ce337250d,[]
5ec578f072632e48a4700f2d,"[{""x"":0.19337489304486005,""y"":0.2691430433365917,""w"":0.00586725339200587,""h"":0.013323196118895061,""type"":""4""},{""x"":0.3753480286300235,""y"":0.33076282538648133,""w"":0.005432642029635055,""h"":0.010040669538877441,""type"":""4""},{""x"":0.36605821075934764,""y"":0.05599604165912409,""w"":0.01173450678401174,""h"":0.026260212640140952,""type"":""0""},{""x"":0.09105787121922092,""y"":0.04865862930379059,""w"":0.010647978378084726,""h"":0.01660572269891267,""type"":""5""},{""x"":0.09236170530633335,""y"":0.02162605746835138,""w"":0.010213367015713924,""h"":0.022398416663649633,""type"":""5""},{""x"":0.08084450420350703,""y"":0.07569120113922981,""w"":0.01043067269689932,""h"":0.012743926722421351,""type"":""5""},{""x"":0.8767876787678763,""y"":0.21867419716882086,""w"":0.009452797131565027,""h"":0.02143296766952682,""type"":""5""},{""x"":0.8425620339811754,""y"":0.1607472575214511,""w"":0.016297926088905214,""h"":0.02954273922015858,""type"":""5""},{""x"":0.9035162775536812,""y"":0.34538937764744215,""w"":0.01173450678401188,""h"":0.016798812497737178,""type"":""5""},{""x"":0.8973230656398974,""y"":0.494840881937656,""w"":0.013364299392902195,""h"":0.033018355599000695,""type"":""5""},{""x"":0.9351342541661574,""y"":0.5602983237391838,""w"":0.010104714175121191,""h"":0.017378081894211004,""type"":""5""},{""x"":0.9804424886933137,""y"":0.967560913797473,""w"":0.011082589740455529,""h"":0.02027442887657938,""type"":""5""}]"
5ed739344e90ad9123f32556,[]
5ed73a54a9ba35957ef9c9fc,"[{""x"":0.9638186040826305,""y"":0.9420730603526302,""w"":0.010430672696899177,""h"":0.029542739220158747,""type"":""4""}]"
5ed726f04b5cd3fa2cf9f07f,"[{""x"":0.45876624699507,""y"":0.8399768292241411,""w"":0.006193211913783928,""h"":0.00984757974005286,""type"":""5""},{""x"":0.462025832212851,""y"":0.8573549111183519,""w"":0.005541294870227764,""h"":0.014481734911842462,""type"":""5""},{""x"":0.4678930856048568,""y"":0.7976901632815612,""w"":0.012712382349346033,""h"":0.024329314651895154,""type"":""5""},{""x"":0.8738540520718738,""y"":0.41055718475073316,""w"":0.012223444566678862,""h"":0.01564027370478986,""type"":""5""}]"
5ed7126848b540a95a994458,[]
5ed732fb8d10dcd8e6a34196,[]
5ec578f072632e48a4700f75,"[{""x"":0.0132013201320132,""y"":0.21534339813909703,""w"":0.009452797131565011,""h"":0.017957351290684622,""type"":""5""},{""x"":0.9897323065639898,""y"":0.7323775388291519,""w"":0.009289817870675844,""h"":0.01998479417834255,""type"":""5""}]"
5ec578f072632e48a4700f73,"[{""x"":0.4848931919471339,""y"":0.5483448049819732,""w"":0.020654679575841422,""h"":0.023598820058996967,""type"":""3""}]"
5ed716ed5d63428ecc8ae9a0,"[{""x"":0.4967404147822189,""y"":0.7544983889069912,""w"":0.010267693436010278,""h"":0.04952753339850105,""type"":""3""},{""x"":0.9082426761194637,""y"":0.4368415336157271,""w"":0.0065191704355620095,""h"":0.01737808189421092,""type"":""5""}]"
5ec578f072632e48a4700f71,"[{""x"":0.3830951283233443,""y"":0.9337921992789249,""w"":0.03430152143845088,""h"":0.04654211733857767,""type"":""0""}]"
5ec578f072632e48a4700f6e,"[{""x"":0.054771784232365145,""y"":0.01660657707855348,""w"":0.020900568618410945,""h"":0.03714629083360647,""type"":""5""}]"
5ed86d5c46eccdafc40cc877,[]
5ed7392a312ade17772b5b1c,"[{""x"":0.23019312535218484,""y"":0.18547652864270367,""w"":0.03442446595973566,""h"":0.04282748825521687,""type"":""4""}]"
5ed720f14a662f507b5387a0,"[{""x"":0.022980075785356314,""y"":0.04952753339850114,""w"":0.01075663121867742,""h"":0.01911589008363202,""type"":""5""}]"
5ec578f072632e48a4700f6d,[]
5ebb935c9790e00c2b01a080,"[{""x"":0.39002295291257516,""y"":0.5886463198291155,""w"":0.006736476116747476,""h"":0.01390246551536872,""type"":""0""},{""x"":0.3926306210867999,""y"":0.5415324089159214,""w"":0.007605698841489058,""h"":0.01274392672242132,""type"":""0""},{""x"":0.4289206698447622,""y"":0.44662877279364727,""w"":0.006193211913783928,""h"":0.009268310343579118,""type"":""0""},{""x"":0.42272745793097816,""y"":0.4935495939080167,""w"":0.012712382349346033,""h"":0.01795735129068458,""type"":""2""},{""x"":0.5740129568512407,""y"":0.6208319756706854,""w"":0.007334066740007355,""h"":0.01390246551536872,""type"":""0""},{""x"":0.5124067962351792,""y"":0.6634082763115021,""w"":0.006845128957340185,""h"":0.01129575323123709,""type"":""0""},{""x"":0.6029689388691959,""y"":0.5133775026248144,""w"":0.008474921566230687,""h"":0.01216465732594766,""type"":""0""},{""x"":0.6267639109589974,""y"":0.5307555845190254,""w"":0.006519170435562104,""h"":0.01100611853300026,""type"":""0""},{""x"":0.5985413356150432,""y"":0.19333116107309656,""w"":0.010756631218677447,""h"":0.012743926722421361,""type"":""0""},{""x"":0.6337448559670784,""y"":0.10122732703377865,""w"":0.005867253392005846,""h"":0.01100611853300026,""type"":""0""},{""x"":0.6291814366621853,""y"":0.020274428876579414,""w"":0.011082589740455529,""h"":0.023170775858947903,""type"":""0""},{""x"":0.4637506960572601,""y"":0.0672917948903612,""w"":0.014994092001792792,""h"":0.030894367811930532,""type"":""2""}]"
5eb8bfdfa89cc8ea323ca5ca,"[{""x"":0.6257022351996994,""y"":0.794008036223703,""w"":0.013278008298755186,""h"":0.02855165883681133,""type"":""0""},{""x"":0.4049970876567869,""y"":0.31157564206837673,""w"":0.012130526100097362,""h"":0.020588270997972714,""type"":""0""}]"
5eb8bfdfa89cc8ea323ca5c9,"[{""x"":0.586924655526239,""y"":0.3064999348703921,""w"":0.0079155672823219,""h"":0.012504884720594004,""type"":""0""},{""x"":0.6265024919378483,""y"":0.46072684642438455,""w"":0.0076223981237173765,""h"":0.017194216490816747,""type"":""0""},{""x"":0.6100850190559959,""y"":0.08805522990751596,""w"":0.008208736440926349,""h"":0.01875732708089097,""type"":""0""},{""x"":0.6660803283494582,""y"":0.10889670444183926,""w"":0.005277044854881266,""h"":0.01615214276410057,""type"":""0""}]"
5eb914eeea7c5638b643e726,[]
5eb90716933e1d90095408a3,"[{""x"":0.0753444737613603,""y"":0.9145499544092744,""w"":0.021108179419525065,""h"":0.02813599062133646,""type"":""0""},{""x"":0.4772793902081502,""y"":0.5602448873257784,""w"":0.0316622691292876,""h"":0.0729451608701315,""type"":""0""},{""x"":0.5274113163295221,""y"":0.4862576527289306,""w"":0.009381413075344515,""h"":0.02240458512439752,""type"":""0""},{""x"":0.4998534154206978,""y"":0.7801224436628893,""w"":0.01026092055115801,""h"":0.019799400807607035,""type"":""0""}]"
5eb8f4d7b0e3b48f8bb50620,[]
5ebb7d1d14aa3c4411b8bad1,[]
5ebb4d8b03c85910d598a4ad,"[{""x"":0.43125183230724107,""y"":0.6748729972645565,""w"":0.009381413075344515,""h"":0.02292562198775562,""type"":""0""},{""x"":0.4464966285546759,""y"":0.6832095870782858,""w"":0.011140428026971504,""h"":0.02292562198775562,""type"":""0""},{""x"":0.42040457343887405,""y"":0.7082193565194738,""w"":0.013778950454412213,""h"":0.02813599062133646,""type"":""0""},{""x"":0.5323951920257988,""y"":0.8645304155268986,""w"":0.01260627381999412,""h"":0.02084147453432323,""type"":""0""},{""x"":0.45470536499560243,""y"":0.44770092484043245,""w"":0.011433597185576027,""h"":0.023446658851113716,""type"":""3""},{""x"":0.9190853122251539,""y"":0.6962355086622379,""w"":0.008208736440926498,""h"":0.02605184316790407,""type"":""0""}]"
5eb8eff397906ade773b3fc9,"[{""x"":0.06970954356846473,""y"":0.11733857751556867,""w"":0.016228676809589674,""h"":0.033431661750245825,""type"":""3""},{""x"":0.058644536652835415,""y"":0.21173385775155684,""w"":0.012171507607192246,""h"":0.01835463782366439,""type"":""3""},{""x"":0.015491009681881052,""y"":0.4398557849885283,""w"":0.02360534808667589,""h"":0.026220911176663465,""type"":""3""},{""x"":0.13130474873213463,""y"":0.66994428056375,""w"":0.010696173351774986,""h"":0.030809570632579518,""type"":""0""},{""x"":0.11138773628400185,""y"":0.6332350049164213,""w"":0.009958506224066367,""h"":0.026220911176663465,""type"":""0""},{""x"":0.5191537318784898,""y"":0.2537601514985979,""w"":0.010327339787920711,""h"":0.019228668196219777,""type"":""0""},{""x"":0.5703806157471442,""y"":0.20292071816162274,""w"":0.0073766712770862355,""h"":0.01748060745110892,""type"":""0""},{""x"":0.5580861636186671,""y"":0.18369204996540292,""w"":0.014753342554172377,""h"":0.020976728941330722,""type"":""0""},{""x"":0.587592848727012,""y"":0.15266397173968457,""w"":0.013769786383894282,""h"":0.020976728941330722,""type"":""0""},{""x"":0.3723169919573793,""y"":0.46542117338577516,""w"":0.018810511756569816,""h"":0.03343166175024576,""type"":""0""},{""x"":0.48960606526305,""y"":0.5526057030481809,""w"":0.015491009681881114,""h"":0.017699115044247787,""type"":""0""},{""x"":0.49661390297628205,""y"":0.5853818420190101,""w"":0.011802674043337902,""h"":0.026220911176663465,""type"":""0""},{""x"":0.5478817683520312,""y"":0.5211406096361847,""w"":0.04352236053480868,""h"":0.0681743690593249,""type"":""0""},{""x"":0.5076789098919114,""y"":0.9239593575876762,""w"":0.014753342554172377,""h"":0.02163225172074724,""type"":""0""},{""x"":0.8273858921161825,""y"":0.4778761061946903,""w"":0.013278008298755186,""h"":0.025565388397246862,""type"":""0""}]"
5eb9146a845ce53dfab70a2b,"[{""x"":0.49682400078178435,""y"":0.9037818592332073,""w"":0.0076223981237173765,""h"":0.022578264078850354,""type"":""3""},{""x"":0.4956513241473665,""y"":0.10698623594285962,""w"":0.01485390403596213,""h"":0.01840996917198559,""type"":""2""},{""x"":0.7450405550669413,""y"":0.7863748860231861,""w"":0.007622398123717452,""h"":0.017367895445269513,""type"":""0""}]"
5eb8bfdfa89cc8ea323ca5e6,"[{""x"":0.024039871005570212,""y"":0.27146020580956104,""w"":0.016710642040457347,""h"":0.04168294906864659,""type"":""3""},{""x"":0.21489299325710934,""y"":0.9119447700924841,""w"":0.012899442978598644,""h"":0.023446658851113716,""type"":""0""},{""x"":0.832600410436822,""y"":0.8212843558681778,""w"":0.012313104661389672,""h"":0.02605184316790407,""type"":""0""}]"
5eb8f91bef4a0ceed6f4f252,"[{""x"":0.8340248962655602,""y"":0.8603736479842673,""w"":0.030982019363762228,""h"":0.07571288102261577,""type"":""0""},{""x"":0.8157676348547718,""y"":0.25073746312684364,""w"":0.028769017980636302,""h"":0.06489675516224193,""type"":""0""},{""x"":0.43353311818042106,""y"":0.04020539713755053,""w"":0.010573228830490259,""h"":0.02097672894133071,""type"":""3""}]"
5eb8bfdfa89cc8ea323ca5dd,"[{""x"":0.09586631486367635,""y"":0.013025921583952065,""w"":0.027557900908824387,""h"":0.035430506708349616,""type"":""0""},{""x"":0.1867487540310759,""y"":0.6915461768920151,""w"":0.009967751392553525,""h"":0.01927836394424907,""type"":""0""},{""x"":0.06420404573438875,""y"":0.8061742868307934,""w"":0.014072119613016708,""h"":0.016673179627458585,""type"":""0""},{""x"":0.5666959835825279,""y"":0.2276931092874821,""w"":0.00879507475813547,""h"":0.02292562198775562,""type"":""0""},{""x"":0.4558780416300213,""y"":0.2693760583561287,""w"":0.012899442978598644,""h"":0.03126221180148498,""type"":""0""},{""x"":0.44620345939607237,""y"":0.22456688810733358,""w"":0.01495162708883023,""h"":0.03126221180148498,""type"":""0""},{""x"":0.45968924069188,""y"":0.21154096652338156,""w"":0.014658457930225782,""h"":0.030220138074768782,""type"":""0""},{""x"":0.4544121958369987,""y"":0.17194216490816724,""w"":0.011726766344180626,""h"":0.030220138074768817,""type"":""0""}]"
5eb8bfdfa89cc8ea323ca5dc,"[{""x"":0.024896265560165973,""y"":0.336283185840708,""w"":0.035961272475795295,""h"":0.039331366764995025,""type"":""0""},{""x"":0.17195840377029864,""y"":0.31057212571470194,""w"":0.009835561702781615,""h"":0.01660657707855349,""type"":""0""},{""x"":0.366804979253112,""y"":0.8141592920353983,""w"":0.02047026279391426,""h"":0.03736479842674522,""type"":""0""},{""x"":0.14439834024896264,""y"":0.9705014749262537,""w"":0.03042876901798063,""h"":0.02654867256637168,""type"":""0""},{""x"":0.6185338865836792,""y"":0.3077679449360865,""w"":0.016044260027662547,""h"":0.036381514257620394,""type"":""0""},{""x"":0.8210235131396958,""y"":0.5073746312684366,""w"":0.021023513139695648,""h"":0.030481809242871218,""type"":""0""},{""x"":0.7161825726141079,""y"":0.696165191740413,""w"":0.026556016597510373,""h"":0.03933136676499511,""type"":""0""}]"
5eba0dee3fb943a40ae10ebf,"[{""x"":0.13603048959249486,""y"":0.12609092093265598,""w"":0.013778950454412194,""h"":0.024488732577829894,""type"":""3""},{""x"":0.2878921137496335,""y"":0.3714992835743129,""w"":0.007329228965112816,""h"":0.01927836394424907,""type"":""0""},{""x"":0.3327469950161243,""y"":0.5085319786374888,""w"":0.009674582233948964,""h"":0.02448873257782991,""type"":""0""},{""x"":0.3362650249193785,""y"":0.5825192132343365,""w"":0.009967751392553525,""h"":0.0333463592549173,""type"":""0""},{""x"":0.07710348871298739,""y"":0.4480917024879512,""w"":0.009967751392553506,""h"":0.0203204376709652,""type"":""3""},{""x"":0.6728232189973622,""y"":0.18340497590204508,""w"":0.006742890647903882,""h"":0.016673179627458616,""type"":""0""},{""x"":0.9780123131046613,""y"":0.23394555164777905,""w"":0.018176487833479985,""h"":0.03126221180148498,""type"":""0""},{""x"":0.822339489885664,""y"":0.8515044939429465,""w"":0.02198768689533871,""h"":0.03178324866484301,""type"":""0""}]"
5eb8eca64a8e1889905a9a0e,"[{""x"":0.012171507607192255,""y"":0.46804326450344164,""w"":0.01991701244813278,""h"":0.034414945919370755,""type"":""0""},{""x"":0.4169663439372983,""y"":0.24811537200917733,""w"":0.01954817888427846,""h"":0.03474270730907897,""type"":""0""},{""x"":0.7396957123098203,""y"":0.680432645034415,""w"":0.024896265560165973,""h"":0.04818092428711892,""type"":""0""},{""x"":0.8298755186721992,""y"":0.7679449360865291,""w"":0.022683264177040235,""h"":0.049164208456243745,""type"":""0""},{""x"":0.7247579529737206,""y"":0.4306784660766962,""w"":0.026002766251728843,""h"":0.043264503441494566,""type"":""0""},{""x"":0.7798883253931664,""y"":0.3264503441494592,""w"":0.022683264177040047,""h"":0.040314650934119935,""type"":""0""},{""x"":0.5817427385892117,""y"":0.7620452310717799,""w"":0.028215767634854772,""h"":0.03146509341199596,""type"":""0""},{""x"":0.6468111264791765,""y"":0.26248224625805744,""w"":0.017458122022437305,""h"":0.025783895990385688,""type"":""0""}]"
5eb9134b609d71574115a727,"[{""x"":0.41424802110817943,""y"":0.11514914680213625,""w"":0.013778950454412213,""h"":0.03543050670834962,""type"":""0""},{""x"":0.434476693051891,""y"":0.11202292562198778,""w"":0.03547346819114625,""h"":0.04480917024879508,""type"":""0""},{""x"":0.3213133978305482,""y"":0.7999218444704963,""w"":0.016124303723248322,""h"":0.02084147453432323,""type"":""0""},{""x"":0.02609205511580182,""y"":0.8374364986322783,""w"":0.01348578129580768,""h"":0.02813599062133646,""type"":""3""},{""x"":0.3230724127821753,""y"":0.9260127654031522,""w"":0.012019935502785111,""h"":0.021362511397681326,""type"":""0""},{""x"":0.47170917619466446,""y"":0.5717076983196562,""w"":0.008208736440926349,""h"":0.03647258043506582,""type"":""0""},{""x"":0.8610378188214599,""y"":0.15683209587078284,""w"":0.013192612137203167,""h"":0.02813599062133646,""type"":""3""},{""x"":0.6795661096452653,""y"":0.4236029699101212,""w"":0.007622398123717452,""h"":0.01615214276410062,""type"":""0""},{""x"":0.7059513339196716,""y"":0.5528201120229257,""w"":0.010554089709762533,""h"":0.017194216490816747,""type"":""0""},{""x"":0.9507475813544415,""y"":0.7216360557509445,""w"":0.008501905599530946,""h"":0.021362511397681326,""type"":""0""}]"
5eb8bfdfa89cc8ea323ca722,"[{""x"":0.2897187644075611,""y"":0.48770894788593905,""w"":0.012294452128477044,""h"":0.028843002294329793,""type"":""0""}]"
5eb8bfdfa89cc8ea323ca721,"[{""x"":0.2585751978891821,""y"":0.980721636055751,""w"":0.014365288771621184,""h"":0.01719421649081655,""type"":""0""},{""x"":0.5007329228965114,""y"":0.7525074899049108,""w"":0.06948109058927003,""h"":0.11306499934870394,""type"":""0""},{""x"":0.49486953972442105,""y"":0.7071772827927577,""w"":0.01788331867487546,""h"":0.025009769441187876,""type"":""3""}]"
5eb8bfdfa89cc8ea323ca720,"[{""x"":0.08138927309051791,""y"":0.33972468043264503,""w"":0.011556785000768401,""h"":0.019665683382497513,""type"":""0""},{""x"":0.04376824957737822,""y"":0.347590953785644,""w"":0.011065006915629318,""h"":0.01748060745110896,""type"":""1""},{""x"":0.7031811894882435,""y"":0.5585054080629301,""w"":0.02268326417704014,""h"":0.03736479842674539,""type"":""0""},{""x"":0.9107422775472569,""y"":0.8026876433956079,""w"":0.022498847395112934,""h"":0.032120616191412724,""type"":""3""}]"
5eb8bfdfa89cc8ea323ca71f,"[{""x"":0.10114335971855762,""y"":0.585645434414485,""w"":0.018176487833479908,""h"":0.02605184316790407,""type"":""0""},{""x"":0.09469363822925828,""y"":0.911423733229126,""w"":0.02873057754324246,""h"":0.021883548261039425,""type"":""0""},{""x"":0.3248314277338024,""y"":0.9265338022665104,""w"":0.01026092055115801,""h"":0.026572880031262167,""type"":""0""},{""x"":0.3538551744356494,""y"":0.892666406148235,""w"":0.012019935502785073,""h"":0.01927836394424907,""type"":""0""},{""x"":0.513046027557901,""y"":0.7832486648430376,""w"":0.010554089709762533,""h"":0.01875732708089097,""type"":""0""},{""x"":0.39958956317795424,""y"":0.4935521688159437,""w"":0.0070360598065083305,""h"":0.017715253354174846,""type"":""0""},{""x"":0.7282321899736154,""y"":0.4164387130389476,""w"":0.012019935502785073,""h"":0.021362511397681326,""type"":""0""},{""x"":0.5376722368806811,""y"":0.09326559854109678,""w"":0.007329228965112928,""h"":0.027093916894620297,""type"":""3""},{""x"":0.5532102022867204,""y"":0.010420737267161652,""w"":0.0351802990325418,""h"":0.06617168164647648,""type"":""0""},{""x"":0.934623277631193,""y"":0.5356258955321088,""w"":0.030489592494869655,""h"":0.04689331770222743,""type"":""0""},{""x"":0.9246555262386398,""y"":0.721766314966784,""w"":0.00938141307534444,""h"":0.03438843298163336,""type"":""0""}]"
5eb8bfdfa89cc8ea323ca71d,"[{""x"":0.5010399057425338,""y"":0.3465894606504246,""w"":0.009835561702781615,""h"":0.017189263993590456,""type"":""3""},{""x"":0.3224424978228575,""y"":0.1315415710695947,""w"":0.019425234362993687,""h"":0.028405987108051974,""type"":""0""},{""x"":0.5225961784744636,""y"":0.04020539713755053,""w"":0.03171968649147078,""h"":0.07691467278487928,""type"":""0""},{""x"":0.51915373187849,""y"":-0.00043701518627772313,""w"":0.01721223297986785,""h"":0.017917622637386648,""type"":""0""},{""x"":0.5071051687925826,""y"":0.6629520375833058,""w"":0.012294452128476997,""h"":0.01922866819621986,""type"":""0""},{""x"":0.5016956098560527,""y"":0.687861903201136,""w"":0.010327339787920711,""h"":0.018791653009942042,""type"":""3""},{""x"":0.7363967009886795,""y"":0.6532284496886267,""w"":0.013646841862609508,""h"":0.030154047853162915,""type"":""0""},{""x"":0.8439834024896266,""y"":0.8846279908226812,""w"":0.01401567542646383,""h"":0.024254342838413486,""type"":""0""},{""x"":0.683171968649147,""y"":0.07604064241232383,""w"":0.026556016597510373,""h"":0.03670927564732876,""type"":""0""}]"
